year,issue,company,ticker,sponsorType,meanActivist,modeDistinct
2017,no-esg,SUNNY FRIEND ENVIRONMENTAL TECHNOLOGY CO.,8341,,0.0,-1
2017,gg,"GENOMIC HEALTH, INC.",GHDX,Individual,1.0,1
2017,gg,"ZHONGLU CO., LTD.",900915,,0.0,0
2017,gg,"ZHONGLU CO., LTD.",900915,,0.0,0
2017,no-esg,TOYODA GOSEI CO. LTD.,7282,,0.0,0
2017,no-esg,SHENG YU STEEL CO LTD,2029,,0.0,-1
2017,no-esg,SHENG YU STEEL CO LTD,2029,,0.0,-1
2017,no-esg,SHENG YU STEEL CO LTD,2029,,0.0,-1
2017,no-esg,SHENG YU STEEL CO LTD,2029,,0.0,-1
2017,no-esg,SHENG YU STEEL CO LTD,2029,,0.0,-1
2017,no-esg,SHENG YU STEEL CO LTD,2029,,0.0,-1
2017,no-esg,"LONG BON INTERNATIONAL CO.,LTD.",2514,,0.0,-1
2017,soc,SAFRAN,SAFRY,,0.0,0
2017,no-esg,"LONG BON INTERNATIONAL CO.,LTD.",2514,,0.0,-1
2017,no-esg,SAMPO CORPORATION,1604,,0.0,-1
2017,no-esg,SAMPO CORPORATION,1604,,0.0,-1
2017,no-esg,SAMPO CORPORATION,1604,,0.0,-1
2017,no-esg,SAMPO CORPORATION,1604,,0.0,-1
2017,no-esg,SUNNY FRIEND ENVIRONMENTAL TECHNOLOGY CO.,8341,,0.0,-1
2017,no-esg,SUNNY FRIEND ENVIRONMENTAL TECHNOLOGY CO.,8341,,0.0,-1
2017,no-esg,SUNNY FRIEND ENVIRONMENTAL TECHNOLOGY CO.,8341,,0.0,-1
2017,no-esg,SUNNY FRIEND ENVIRONMENTAL TECHNOLOGY CO.,8341,,0.0,-1
2017,gg,"DONGFENG SCI-TECH GROUP CO., LTD.",200160,,0.0,0
2017,no-esg,"GUANGSHEN RAILWAY CO., LTD.",GSH,,1.0,0
2017,no-esg,"GUANGSHEN RAILWAY CO., LTD.",GSH,,1.0,0
2017,no-esg,"SHANGHAI SHENQI PHARMACEUTICAL INVESTMENT MANAGEMENT CO., LTD.",900904,,1.0,0
2017,no-esg,"SHANGHAI SHENQI PHARMACEUTICAL INVESTMENT MANAGEMENT CO., LTD.",900904,,1.0,0
2017,no-esg,"SHANGHAI POTEVIO CO., LTD.",900930,,1.0,0
2017,no-esg,"SHANGHAI POTEVIO CO., LTD.",900930,,1.0,0
2017,gg,ZHENGZHOU COAL MINING MACHINERY GROUP CO LTD,564,,0.0,0
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,"TAIWAN COOPERATIVE FINANCIAL HOLDING CO.,LTD.",5880,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,no-esg,HU LANE ASSOCIATE INC.,6279,,0.0,-1
2017,gg,"DIGITAL CHINA GROUP CO., LTD.",000034,,0.0,0
2017,gg,"DIGITAL CHINA GROUP CO., LTD.",000034,,1.0,0
2017,gg,"DIGITAL CHINA GROUP CO., LTD.",000034,,1.0,0
2017,no-esg,SPIC SHIJIAZHUANG DONGFANG ENERGY CORP.,000958,,1.0,0
2017,no-esg,SPIC SHIJIAZHUANG DONGFANG ENERGY CORP.,000958,,1.0,0
2017,no-esg,SPIC SHIJIAZHUANG DONGFANG ENERGY CORP.,000958,,1.0,0
2017,no-esg,SPIC SHIJIAZHUANG DONGFANG ENERGY CORP.,000958,,1.0,0
2017,no-esg,GIELDA PAPIEROW WARTOSCIOWYCH W WARSZAWIE S.A.,GPW,,0.0,-1
2017,no-esg,GIELDA PAPIEROW WARTOSCIOWYCH W WARSZAWIE S.A.,GPW,,1.0,0
2017,no-esg,CHINA METAL PRODUCTS CO LTD.,1532,,0.0,-1
2017,no-esg,CHINA METAL PRODUCTS CO LTD.,1532,,0.0,-1
2017,no-esg,CHINA METAL PRODUCTS CO LTD.,1532,,0.0,-1
2017,no-esg,CHINA METAL PRODUCTS CO LTD.,1532,,0.0,-1
2017,no-esg,CHINA METAL PRODUCTS CO LTD.,1532,,0.0,-1
2017,no-esg,CHINA METAL PRODUCTS CO LTD.,1532,,0.0,-1
2017,no-esg,SPIC SHIJIAZHUANG DONGFANG ENERGY CORP.,000958,,1.0,0
2017,no-esg,SPIC SHIJIAZHUANG DONGFANG ENERGY CORP.,000958,,1.0,0
2017,env,MONSTER BEVERAGE CORPORATION,MNST,fund,0.0,0
2017,soc,CHIA HSIN CEMENT CORP.,1103,,0.0,1
2017,no-esg,GIELDA PAPIEROW WARTOSCIOWYCH W WARSZAWIE S.A.,GPW,,1.0,0
2017,gg,MONSTER BEVERAGE CORPORATION,MNST,public pension,1.0,1
2017,no-esg,CYBERLINK CORP.,5203,,0.0,-1
2017,no-esg,CYBERLINK CORP.,5203,,0.0,-1
2017,no-esg,CYBERLINK CORP.,5203,,0.0,-1
2017,no-esg,CYBERLINK CORP.,5203,,0.0,-1
2017,no-esg,CYBERLINK CORP.,5203,,0.0,-1
2017,no-esg,CYBERLINK CORP.,5203,,0.0,-1
2017,gg,"KITE PHARMA, INC.",KITE,Individual,1.0,0
2017,no-esg,"SHENZHEN KAIFA TECHNOLOGY CO., LTD.",000021,,1.0,0
2017,no-esg,"SHENZHEN KAIFA TECHNOLOGY CO., LTD.",000021,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"ANHUI GUJING DISTILLERY CO., LTD.",200596,,1.0,0
2017,no-esg,"SANYANG MOTOR CO., LTD.",2206,,0.0,-1
2017,no-esg,"SANYANG MOTOR CO., LTD.",2206,,0.0,-1
2017,no-esg,"SANYANG MOTOR CO., LTD.",2206,,0.0,-1
2017,no-esg,"SANYANG MOTOR CO., LTD.",2206,,0.0,-1
2017,no-esg,"SANYANG MOTOR CO., LTD.",2206,,0.0,-1
2017,no-esg,"SANYANG MOTOR CO., LTD.",2206,,0.0,-1
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,no-esg,CYPRESS SEMICONDUCTOR CORPORATION,CY,,0.0,0
2017,gg,COSCO SHIPPING DEVELOPMENT CO LTD,2866,,0.0,0
2017,gg,COSCO SHIPPING DEVELOPMENT CO LTD,2866,,0.0,0
2017,gg,COSCO SHIPPING DEVELOPMENT CO LTD,2866,,0.0,0
2017,gg,COSCO SHIPPING DEVELOPMENT CO LTD,2866,,0.0,0
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,no-esg,LUNGYEN LIFE SERVICE CORPORATION,5530,,1.0,0
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,no-esg,TAIWAN COGENERATION CORP.,8926,,0.0,-1
2017,gg,"FLEETCOR TECHNOLOGIES, INC.",FLT,Individual,0.0,-1
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,no-esg,KGHM POLSKA MIEDZ S.A.,KGH,,0.0,-1
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,"HUATAI SECURITIES CO., LTD.",601688,,0.0,0
2017,gg,RUENTEX INDUSTRIES LTD.,2915,,1.0,0
2017,no-esg,CHINA GALAXY SECURITIES CO LTD,6881,,0.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,no-esg,YANTAI SHUANGTA FOOD CO LTD,002481,,1.0,0
2017,gg,"RAINBOW DEPARTMENT STORE CO., LTD.",002419,,0.0,-1
2017,no-esg,YUNNAN COAL AND ENERGY CO LTD.,600792,,0.0,-1
2017,gg,CHINA GALAXY SECURITIES CO LTD,6881,,0.0,0
2017,gg,"PENGQI TECHNOLOGY DEVELOPMENT CO., LTD.",900907,,0.0,0
2017,env,THE KROGER CO.,KR,SRI fund,0.0,0
2017,no-esg,EGIS TECHNOLOGY INC,6462,,0.0,-1
2017,no-esg,EGIS TECHNOLOGY INC,6462,,0.0,-1
2017,no-esg,EGIS TECHNOLOGY INC,6462,,0.0,-1
2017,no-esg,EGIS TECHNOLOGY INC,6462,,0.0,-1
2017,no-esg,EGIS TECHNOLOGY INC,6462,,0.0,-1
2017,no-esg,EGIS TECHNOLOGY INC,6462,,0.0,-1
2017,gg,HUANENG RENEWABLES CORPORATION LTD.,958,,0.0,0
2017,no-esg,"RECHI PRECISION CO., LTD.",4532,,0.0,-1
2017,no-esg,"RECHI PRECISION CO., LTD.",4532,,0.0,-1
2017,no-esg,"RECHI PRECISION CO., LTD.",4532,,0.0,-1
2017,no-esg,"RECHI PRECISION CO., LTD.",4532,,0.0,-1
2017,no-esg,"RECHI PRECISION CO., LTD.",4532,,0.0,-1
2017,no-esg,"RECHI PRECISION CO., LTD.",4532,,0.0,-1
2017,no-esg,"PERMA-PIPE INTERNATIONAL HOLDINGS, INC.",PPIH,other,0.0,0
2017,no-esg,"BANK OF COMMUNICATIONS CO., LTD.",3328,,1.0,0
2017,no-esg,"BANK OF COMMUNICATIONS CO., LTD.",3328,,1.0,0
2017,env,THE KROGER CO.,KR,Special Interest,0.0,0
2017,no-esg,HUISHANG BANK CORP LTD,3698,,0.0,0
2017,env,THE KROGER CO.,KR,Special Interest,0.0,0
2017,soc,HUISHANG BANK CORP LTD,3698,,0.0,0
2017,gg,THE KROGER CO.,KR,Individual,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,env,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"CONTEMPORARY EASTERN INVESTMENT CO., LTD.",000673,,1.0,0
2017,no-esg,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,no-esg,"CONTEMPORARY EASTERN INVESTMENT CO., LTD.",000673,,1.0,0
2017,gg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"SHENZHEN MINDATA HOLDING CO., LTD.",002137,,1.0,0
2017,no-esg,"JFE HOLDINGS, INC.",5411,,0.0,0
2017,no-esg,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,no-esg,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,no-esg,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,no-esg,TOKYO ELECTRIC POWER CO HOLDINGS INC.,TKECY,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"YUNG CHI PAINT & VARNISH MANUFACTURING CO., LTD.",1726,,0.0,-1
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,gg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,FIDEA HOLDINGS CO. LTD.,8713,,0.0,0
2017,gg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,"RESONA HOLDINGS, INC.",8308,,0.0,0
2017,no-esg,SHINKO SHOJI CO. LTD.,8141,,0.0,0
2017,no-esg,"MIANYANG FULIN PRECISION MACHINING CO., LTD.",300432,,1.0,0
2017,no-esg,"MIANYANG FULIN PRECISION MACHINING CO., LTD.",300432,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,KINGENTA ECOLOGICAL ENGINEERING GROUP CO LTD,002470,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,JASTRZEBSKA SPOLKA WEGLOWA SA,JSW,,0.0,-1
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,gg,"THE PACIFIC SECURITIES CO., LTD.",601099,,0.0,0
2017,gg,"THE PACIFIC SECURITIES CO., LTD.",601099,,0.0,0
2017,no-esg,JASTRZEBSKA SPOLKA WEGLOWA SA,JSW,,0.0,-1
2017,gg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,gg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,gg,"CITIC GUOAN INFORMATION INDUSTRY CO., LTD.",000839,,0.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,"CULTURAL INVESTMENT HOLDINGS CO., LTD.",600715,,1.0,0
2017,no-esg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,gg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,gg,MIZUHO FINANCIAL GROUP INC.,MFG,,0.0,0
2017,no-esg,ENEA S.A.,ENA,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,soc,"CARMAX, INC.",KMX,fund,0.0,0
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,no-esg,ENERGA SA,ENG,,0.0,-1
2017,gg,METALLURGICAL CORPORATION OF CHINA LTD.,1618,,0.0,0
2017,gg,METALLURGICAL CORPORATION OF CHINA LTD.,1618,,0.0,0
2017,no-esg,INDUSTRIAL SECURITIES CO LTD,601377,,1.0,0
2017,no-esg,INDUSTRIAL SECURITIES CO LTD,601377,,1.0,0
2017,gg,SHANGHAI XIN NANYANG CO LTD,600661,,0.0,0
2017,no-esg,LW BOGDANKA SA,LWB,,0.0,-1
2017,gg,"HONGDA XINGYE CO., LTD.",002002,,0.0,0
2017,gg,LW BOGDANKA SA,LWB,,0.0,-1
2017,gg,LEYARD OPTO-ELECTRONIC CO LTD,300296,,0.0,0
2017,gg,LEYARD OPTO-ELECTRONIC CO LTD,300296,,0.0,0
2017,no-esg,LW BOGDANKA SA,LWB,,0.0,-1
2017,no-esg,"ENG ELECTRIC CO., LTD.",8287,,0.0,-1
2017,no-esg,"ENG ELECTRIC CO., LTD.",8287,,0.0,-1
2017,gg,"HENAN ZHONGFU INDUSTRY CO., LTD.",600595,,0.0,0
2017,gg,"HENAN ZHONGFU INDUSTRY CO., LTD.",600595,,0.0,0
2017,gg,"HENAN ZHONGFU INDUSTRY CO., LTD.",600595,,0.0,0
2017,gg,"HENAN ZHONGFU INDUSTRY CO., LTD.",600595,,0.0,0
